Open,High,Low,Volume,Close
14684.34961,14723.87988,14493.66992,11600,14538.90039
14529.28027,14529.28027,14146.21973,12200,14190.7002
14168.33008,14363.74023,13957.7002,21200,14090.98047
13990.41016,14036.61035,13805.36035,24400,14009.90039
14107.08984,14372.95996,14107.08984,22400,14355.54981
14406.87988,14479.17969,14372.07031,16200,14402.90039
14449.23047,14466.75977,14230.46973,12600,14253.37988
14199.07031,14312.87988,14157.71973,13200,14188.49023
14200.11035,14287.03027,13978.04981,14600,14021.30957
14071.26953,14071.26953,13568.08008,16200,13632.53027
13684.9502,13723.40039,13383.87988,18200,13649.51953
13703.41016,13703.41016,13408.55957,17400,13478.83008
13045.12012,13298.51953,12800.91016,15400,12938.08984
13013.74023,13193.12988,12861.34961,35800,13159.54981
13139.09961,13254.03027,12836.75,24200,12886.12988
12716.84961,12716.84961,12344.44043,19600,12415.04004
12573.00977,12760.21973,12427.12988,27600,12697.08984
12792.90039,12902.17969,12390.45996,21600,12579.75
12649.76953,13099.83008,12596.86035,19800,13049.34961
13107.37012,13145.71973,12788.16016,20800,12884.99023
12916.66992,13056.86035,12844.99023,25200,12902.62988
12924.5,13026.84961,12817.62012,17200,12982.98047
12694.36035,12694.36035,12504.09961,15000,12529.62012
12655.94043,12789.80957,12510.75,19200,12543.84961
12570.51953,12638.78027,12316.09961,16200,12430.40039
12484.63965,12655,12426.66016,14800,12644.99023
12746.94043,12798.79981,12674.76953,12000,12705.94043
12735.91016,12964.94043,12664.33008,15600,12945.87988
13071.80957,13326.24023,13071.80957,16000,13308.03027
13343.57031,13386.9502,13196.90039,19000,13285.92969
13345.73047,13345.73047,13090.79981,16400,13124.32031
13034.26953,13035.55957,12861.17969,12200,12884.33984
12862.53027,13004.40039,12832.69043,13200,12979.66016
13018.20996,13111.87012,12984.12988,15600,13072.09961
12811.92969,12811.92969,12425.51953,13600,12455.37012
12503.75,12657.75,12481.86035,15800,12624.58008
12691.24023,12835.36035,12691.24023,12200,12786.76953
12791.59961,12899.30957,12711.5,18800,12856.08008
12904.84961,13194,12904.84961,15800,13177.74023
13236.2002,13236.2002,13075.48047,13800,13189.54004
13221.75977,13294.90039,13161.20996,15400,13183.24023
13127.86035,13160.15039,13030.87012,16000,13113.80957
13163.01953,13421.04981,13119.87988,12200,13384.08008
13479.49023,13708.40039,13479.49023,18400,13695.58008
13733.17969,13755.75977,13581.04004,14200,13607.04004
13602.90039,13762.91992,13602.90039,14200,13672.19043
13538.70996,13658.11035,13423.63965,14200,13619.7002
13684.9502,13915.62012,13684.9502,15800,13897.41016
13972.80957,14046.51953,13879.38965,21200,13928.33008
13893.71973,14197.32031,13850.07031,42800,14136.71973
14141.7002,14238.29004,14052.16992,22000,14217.76953
14273.16992,14383.71973,14127.17969,18000,14228.87988
14219.25,14219.25,13884.53027,16800,13908.58008
13823.40039,13901.12012,13693.58984,19800,13872.37012
13987.76953,14107.05957,13987.76953,15400,14078.20996
14129.88965,14189.20996,13912.91992,14200,13934.26953
14044.70996,14067.07031,13861.37988,13200,13879.25
13886,13956.40039,13741.24023,11600,13765.45996
13707.86035,13806.37012,13612.04004,12800,13781.50977
13823.36035,13976.79004,13745.23047,12400,13771.23047
13691.86035,13864.17969,13562.9502,13600,13796.16016
13954.41016,14026.01953,13924.01953,16000,13965.86035
13948.91016,14023.86035,13885.45996,11200,13929.33008
13949.80957,14159.36035,13936.87988,11200,14127.30957
14217.36035,14352.98047,14217.36035,19800,14299.70996
14261.46973,14337.05957,14201.00977,17600,14303.41016
14414.83008,14451.29981,14384.61035,12400,14418.59961
14458.48047,14483.58984,14348.25977,30800,14453.71973
14490.03027,14500.63965,14325.88965,17000,14363.25977
14344.7002,14389.66016,14174.04981,18000,14218.11035
14073.61035,14364.9502,14046.05957,13600,14338.4502
14467.84961,14527.46973,14368.40039,14000,14397.88965
14418.98047,14530.15039,14372.07031,12000,14508.20996
14501.45996,14576.37012,14379.20996,11000,14411.37988
14451.30957,14573.80957,14448.57031,15000,14544.45996
14610.28027,14682.09961,14539.88965,12400,14570.75
14618.78027,14683.36035,14465.67969,13800,14495.76953
14514.2002,14571.30957,14432.66992,15200,14535.00977
14551.53027,14590.82031,14234.07031,10800,14255.92969
14195.83984,14362.58008,14139.08984,22800,14186.17969
14063.94043,14229.21973,14010.61035,17000,14063.80957
14170.80957,14268.91016,14057.62988,18600,14083.41016
14122.33008,14153.44043,13946.99023,12000,14130.9502
14139.91992,14152.79004,13968.37988,13600,14003.03027
14087.91016,14219.24023,14087.91016,13000,14203.71973
14277.61035,14326.54981,14112.53027,11800,14162.70996
14241.75977,14283.70996,14057.25977,13000,14080.13965
14088.58008,14315.17969,14058.79004,9400,14295.5
14359.95996,14449.37988,14347.58008,9400,14411.9502
14415.55957,14526.44043,14406.66992,11200,14499.24023
14508.62988,14560.32031,14441.75977,13800,14467.36035
14469.42969,14521.62012,14424.70996,18600,14487.71973
14478.75,14560.48047,14478.75,16200,14501.08008
14520.19043,14520.19043,14407.12012,12400,14431.05957
14498.04981,14537.04004,14435.24023,10400,14504.57031
14589.51953,14663.25,14574.4502,16000,14650.50977
14685.16016,14745.96973,14638.87988,10800,14664.25977
14720,14828.38965,14720,9200,14806.50977
14868.13965,14906.92969,14790.75,9200,14880.24023
14932.53027,14963.25977,14731.21973,14800,14861.88965
14843.42969,15007.21973,14826.55957,18800,14964.12012
15018.70996,15085.21973,15005.46973,20000,15045.73047
15100.12988,15114.9502,14966.40039,14200,15009.87988
14948.15039,15015.34961,14829.54981,12600,14910.62012
14963.53027,15112.21973,14963.53027,14600,15092.04004
15216.83008,15330.73047,15216.83008,19800,15272.71973
15295.03027,15341.37988,15239.41016,24000,15311.21973
15357.59961,15440.2002,15272.45996,20000,15289.82031
15296.05957,15325.78027,15160.26953,15800,15301.16992
15357.37988,15593.30957,15357.37988,13000,15550.12988
15625.62988,15683.03027,15524.67969,18600,15565.54981
15560.57031,15773.37012,15477.91016,18000,15732.2002
15802.19043,15868.84961,15742.32031,13400,15794.91992
15711.87012,15771.25977,15572.98047,22200,15699.33008
15768.28027,15812.26953,15654.40039,25200,15776.30957
15487.75977,15495.50977,15159.67969,17000,15234.57031
15278.03027,15451.80957,15135.25,30200,15260.91016
15358.69043,15568.84961,15224.82031,20400,15550.99023
15344.01953,15344.01953,14910.51953,18200,14935.76953
15022.87012,15134.53027,14896.46973,22800,14985.7002
15061.12988,15235.50977,15061.12988,14400,15138.40039
14892.59961,14928.79981,14705.58008,11400,14903.03027
15038.03027,15142.04004,14901.83008,15600,14932.76953
15088.07031,15340.24023,15088.07031,14000,15307.98047
15452.44043,15542.40039,15062.09961,17200,15100.15039
14674.91992,14901.30957,14570.88965,16400,14868.25
14965.65039,15044.74023,14869.15039,16400,15017.20996
15066.70996,15069.63965,14964.66016,9400,15000.91016
14584.91992,14584.91992,14345.03027,9600,14358.20996
14309.37012,14318.55957,13779.87988,21800,14141.51953
14512.28027,14680.08984,14406.91016,32400,14427.54981
14512.19043,14534.50977,13941.92969,12400,13989.11035
14055.40039,14281.48047,13870.7002,15800,14248.66016
14458.33008,14554.92969,14128.71973,19400,14163.98047
14237.25977,14455.49023,14163.61035,17800,14424.87012
14581.34961,14858.92969,14581.34961,10400,14842.37988
14841.61035,14952.04004,14751.67969,11600,14919.19043
14651.49023,15029.53027,14592.11035,14200,14993.04004
15168.69043,15200.80957,15053.98047,17400,15121.74023
15131.36035,15350.91016,15131.36035,18400,15318.59961
15401.99023,15427.16016,15323.04981,14400,15422.04981
15482.12988,15521.48047,15389.62012,15000,15465.40039
15535.34961,15580.86035,15407,13400,15446.15039
15383.17969,15637.74023,15350.17969,16200,15616.30957
15655.37012,15716.05957,15565.21973,11200,15590.41992
15413.58008,15626.28027,15363.53027,14000,15596.83008
15668.40039,15698.98047,15506.09961,11200,15542.76953
15608.5,15661.44043,15486.80957,12000,15505.36035
15547.66016,15650.13965,15547.66016,13200,15614.44043
15713.66016,15824.65039,15568.36035,13400,15603.79981
15664.74023,15726.05957,15467.45996,13400,15504.42969
15547.07031,15691.87988,15468.79981,9400,15669.12012
15940.79004,16335.29981,15940.79004,12200,16322.75
16341.54981,16415.88086,16261.36035,22800,16347.9502
16352.32031,16616.83984,16308.08984,21600,16564.23047
16697.89063,16869.64063,16599.66016,92400,16845.83008
16890.75,16928.01953,16676.98047,21200,16899.53906
16969.44922,17073.86914,16887.07031,18800,16921.39063
17059.60938,17188.40039,17018.56055,16400,17150.56055
17152.31055,17361.4707,17152.31055,19000,17291.09961
17356.99023,17425.33984,17144.58008,22600,17328.61914
17467.41016,17953.07031,17288.41016,22200,17847.03906
17799.63086,17890.49023,17494.69922,32800,17777.14063
17831.67969,17979.17969,17708.80078,20800,17773.35938
17901.93945,17982.58984,17322.14063,20000,17491.39063
17402.24023,18327.41992,17287.18945,20400,18280.24023
18473.42969,18703.66992,18436.99023,25600,18658.25
18696.61914,18832.65039,18536.9707,26000,18814.07031
18794.63086,18844.61914,18336,35400,18419.03906
18525.60938,19095.75,18525.60938,30000,19058.66992
19102.92969,19174.44922,18777.75,22800,19051.85938
18037.90039,18841.28906,17307.90039,27400,18715.82031
18827.46094,19198.66016,17771.16016,36800,17998.39063
18031.76953,18031.76953,17226.17969,41600,17559.98047
17259.65039,17704.83008,17171.44922,35400,17613.99023
17910.30078,18542.41016,17910.30078,78400,18492.83984
18727.90039,18832.49023,18317.16992,21600,18512.91016
18519.23047,18900.09961,18459.50977,25200,18770.89063
18823.66016,19276.44922,18629.5293,23200,19243.16992
19621.39063,20024.86914,19621.39063,23200,19977.66992
20103.43945,20238.16016,19694.84961,20600,19783.50977
19827.40039,19984.13086,19735.21094,20600,19837.99023
20130.23047,20204.21094,19634.4707,31000,19724.34961
19364.60938,20025.63086,19255.76953,26000,19976.23047
20009.34961,20009.34961,19502.44922,19200,19590.7793
19689.78906,19919.33984,19337.84961,19000,19400.66992
19552.5293,19678.5,19249.4707,18000,19289.83008
19110.40039,19209.91016,18917.40039,13600,19058.92969
19282.69922,19329.57031,18333.21094,16400,18737.26953
18681.09961,19210.48047,18636.21094,22800,19035.48047
19336.96094,19987.71094,19336.96094,23200,19929.06055
19947.7207,19967.08008,19723.19922,20800,19784.89063
19603.08984,19838.0293,19472.50977,19200,19698.35938
19895.49023,19971.43945,19583.9707,19000,19633.35938
19510.93945,19714.2207,19196.41992,12600,19280.80078
19197.57031,19218.88086,18515.30078,14400,18602.61914
18724.10938,18744.55078,18182.83008,16600,18526.32031
18737.2207,18910.46094,18548.06055,19800,18852.86914
19171.25,19360.23047,19137.66016,14000,19247.53906
19128.85938,19211.58008,19019.33008,11400,19127.73047
19316.75977,19316.75977,18884.19922,8800,18938.86914
19290.66992,19297.00977,18930.31055,11000,19003.25977
19136.11914,19424.99023,19006.89063,13400,19363.18945
19547.08984,19619.43945,19446.67969,13800,19603.41016
19707.58984,19707.85938,19482.33984,12800,19529.5
19628.84961,19790.91992,19560.67969,14400,19738.07031
20018.16992,20064.31055,19716.57031,14600,19795.86914
20063.5,20094.56055,19706.42969,14800,19966
20074.91992,20095.68945,19834.00977,14800,19930.67969
20049.34961,20333.06055,20019.33984,10200,20290.89063
20197.43945,20419.10938,20045.41992,11600,20375.86914
20498.10938,20498.10938,20065.63086,14800,20104.39063
20108.08984,20171.57031,19936.49023,17000,20030.83008
20032.66992,20032.66992,19177.18945,14800,19261.34961
19339.14063,19375.07031,19009.34961,15400,19079.64063
19255.39063,19397.75977,18886.40039,15200,19091.96094
19210.2207,19291.14063,19097.69922,12600,19162.57031
19308.19922,19879,19308.19922,11400,19854.11914
19940.96094,20211.4707,19896.60938,12200,20192.51953
20301.05078,20323.75977,20159.73047,12000,20216.7207
20158.11914,20259.44922,20022.88086,13200,20206.94922
20323.2793,20484.2793,20239.63086,10600,20286.99023
20383.0293,20519.69922,20293.86914,20600,20345.19922
20367.93945,20762.80078,20367.93945,20600,20686.89063
20637.21094,20861.83008,20438.18945,18600,20812.65039
20970.07031,21077.5293,20696.59961,17600,20873.33008
20903,21113.13086,20701.49023,22800,20869.7793
20930.2793,21206.76953,20530.07031,22200,20582.08008
20702.93945,20894.78906,20505.81055,21200,20827.44922
20918.23047,20959.2207,20661.90039,18200,20728.05078
20836.4707,20872.92969,20203.63086,16800,20251.08984
20079.89063,20079.89063,19513.25,19400,19868.10938
19972.75,20026.11914,19643.75977,24600,19700.82031
19579.60938,19715.7793,18930.41992,20200,19013.69922
18919.57031,18919.57031,16951.5,28000,17605.34961
16884.08984,17068.57031,15332.41992,35800,16729.93945
17520.01953,17997.10938,16951.0293,30600,17594.07031
17920.98047,18185.09961,17070.05078,22000,17221.74023
17504,18406.25,17504,22800,18361.66016
18011.89063,18213.21094,17443.28906,15200,18152.7793
18346.49023,18491.06055,17927.91992,12400,18091.93945
18120.2207,18129.17969,17683.50977,14800,17758.64063
17810.13086,18008.71094,17417.63086,13400,17648.71094
17820.66992,18312.40039,17534.96094,16800,18242.58008
18496.0293,18895.33984,18447.25,14800,18660.32031
18592.58008,18729.83008,18509.53906,17400,18663.16016
18247.0293,18274.15039,17936.00977,19000,18139.49023
18198.67969,18198.67969,17492.2793,16400,17526.92969
17610.07031,17688.73047,17203.06055,17400,17464.89063
17427.33984,17427.33984,16457.74023,19200,16630.91016
16812.63086,16966.7207,16565.48047,20000,16608.00977
16816.93945,17141.06055,16725.67969,14400,16949.14063
17265.18945,17836.64063,17265.18945,14200,17766.63086
17541.16992,18142.91992,17445.05078,14400,18115.25
18228.21094,18256.82031,17900.96094,17400,18048.05078
18215.25977,18314.09961,18018.48047,11800,18075.66016
17991.28906,17991.28906,17505.56055,12800,17617.59961
17825.2207,17887.21094,17482.31055,12800,17734.67969
17503.03906,17526.80078,17347.25977,15800,17349.07031
17523.81055,17674.06055,17137.99023,9800,17650.57031
17799.56055,17860.09961,17678.74023,13200,17806.18945
17983.41992,18137.2793,17770.65039,11000,17825.99023
17810.51953,17921.50977,17690.16016,13000,17824.48047
17779.53906,17779.53906,17258.19922,18200,17578.7207
17227.56055,17227.56055,16634.63086,23000,16677.88086
16742.19922,16754.06055,16164.57031,21800,16339.88965
16328.91016,16595.64063,16253.01953,20600,16542.08008
16211.95996,16211.95996,15689.91992,21600,15975.51953
15684.24023,15998.33008,15362.16992,24400,15923.71973
15778.26953,16168.12988,15739.04004,21800,16123.15039
16541.14063,16683.36914,16064.08984,22400,16127.98047
15873.28027,15873.28027,15228.99023,23000,15357.34961
15467.38965,15798.41992,15331.34961,21200,15760.51953
15326.92969,15326.92969,14739.71973,23800,14809.49023
14725.67969,15164.73047,14677.24023,22600,14833.45996
15325.79004,15465.80957,14930.08008,47600,14994.83008
15093.76953,15351.30957,15056.08984,28200,15289.40039
15612.61035,16262.37988,15612.61035,20200,16217.49023
16270.12012,16309.87988,16009.87012,29400,16086.83008
15950.29004,16111.44043,15869.08984,24600,16015.55957
16100.25977,16452.08008,15884.4502,24200,16371.29004
16226.66016,16226.66016,15563.15039,23800,15644.44043
15771.71973,15834.04981,15297.95996,23200,15626.62012
16023.29981,16236.7002,15719.46973,15300,15750.40039
15805.62988,16002.73047,15699.20996,16800,15832.54981
15896.08984,15896.08984,15303.04004,15600,15343.12012
15390.15039,15851.87988,15321.55957,19000,15757.08008
15770.16016,15770.40039,15479.41992,19800,15587.62012
15512.7002,15829.58984,15464.71973,18400,15790.50977
15754.87012,15953.54004,15655.2002,16400,15695.09961
15840.55957,15957.24023,15673.66992,22000,15807.63965
15694.41016,16249.45996,15573.03027,19600,16153.66016
16288.75977,16413.80078,16198.55957,22400,16244.19043
16456.03906,16570.57031,16397.16992,22000,16481.19922
16611.41016,16778.58984,16611.41016,17800,16739.33008
16686.55078,16853.96094,16597.5293,20200,16783.86914
16823.99023,16871.26953,16589.44922,21400,16698.03906
16796.25977,16844.01953,16668.59961,17000,16721.08008
16781.9707,17150.91992,16781.9707,19000,17125.98047
17251.56055,17271.56055,16978.89063,21600,17015.96094
17050.86914,17424.93945,17011.59961,19200,17378.46094
17479.00977,17480.74023,17241.88086,27600,17287.31055
17560.15039,17621.24023,17445.92969,26200,17600.11914
17687,17735.69922,17457.26953,24600,17490.90039
17441.41016,17502.15039,17237.67969,20200,17373.00977
17404.15039,17413.81055,17229.98047,23200,17339.31055
17212.60938,17212.60938,17038.0293,21200,17080.65039
17020.78906,17125.94922,16678.93945,18200,16737.07031
16641.44922,16897.35938,16546.55078,18600,16860.90039
17008.0293,17085.63086,16697.4707,18000,16752.85938
16691.30078,17014.93945,16626.34961,17000,16978.34961
17084.89063,17366.18945,17079.93945,19000,17353.53906
17476.41016,17497.35938,17315.51953,25000,17434.93945
17366.05078,17367.13086,17136.25977,17000,17230.17969
17065.60938,17293.33984,17041.63086,16600,17243.16016
17104.58984,17104.58984,16863.38086,19600,16907.10938
16958.80078,17054.33984,16626.10938,16800,16649.64063
16468.32031,16498.24023,16300.87988,17600,16348.5
16454.75,16506.34961,16237.91992,15800,16275.58984
16358.62012,16563.30078,16217.78027,16200,16525.36914
16666.0293,16666.0293,16196.01953,21600,16316.25977
16454.0293,16540.49023,16314.99023,20000,16415.57031
16591.46094,16632.7207,15991.20996,18400,16063.17969
15851.71973,15985.40039,15709.50977,17600,15962.55957
15992.90039,15992.90039,15442.33984,20200,15514.79004
15479.65039,15814.79981,15314.01953,23800,15769.71973
15914.41016,15970.7002,15526.5,28600,15572.17969
15115.96973,15202.74023,14846.17969,19600,15066.09961
14979.95996,15088.03027,14645.30957,24400,14889.25
15018.67969,15225.80957,15009.48047,26400,15185.32031
14957.53027,15270.84961,14748.07031,34600,15250.2002
15327.09961,15337.09961,15135.80957,25000,15189.62012
15400.57031,15553.37012,15340.33984,20200,15395.82031
15388.36035,15732.75,15358.75,15200,15696.90039
15744.20996,15789.62012,15390.21973,18200,15422.30957
15250.46973,15259.36035,15051.66016,22000,15087.99023
15194.73047,15194.73047,14520.87988,18600,14571.29004
14423.04981,14509.69043,14163.4502,26000,14293.32031
14290.16016,14432.90039,13991.30957,24600,14106.58008
13776.20996,14247.16016,13736.00977,24800,14220.07031
14300.71973,14449.80957,14196.67969,23000,14421.82031
14127.75977,14127.75977,13760.78027,21800,13802.21973
13791.01953,13872.05957,13405.54004,32200,13461.59961
13480.01953,13613.00977,12904.08984,22400,12961.67969
12948.04981,13711.00977,12822.75,27600,13664.62012
13458.29981,13458.29981,12934.91992,32000,13094.11035
13097.00977,13508.37988,13031.42969,29200,13454
13561.91992,13793.38965,13476.29004,31400,13525.99023
13226.04004,13451.66992,13049.95996,21200,13349.65039
13581.41016,13998.48047,13581.41016,25400,13964.25977
13851.58984,14046.58984,13763.94043,27600,13926.24023
14063.4502,14063.4502,13351.33984,26400,13469.84961
13333.03027,13557.20996,13270.40039,29000,13330.50977
13067.08008,13067.08008,12607.62012,23600,12676.19043
12759.75977,12935.25,12514.99023,30000,12575.79981
12909.57031,13150.34961,12843.79004,31200,13111.84961
13234.53027,13684.26953,13093.33984,33600,13635.40039
13782.12988,13878.87988,13581.19043,36600,13850.04004
13837.63965,14206.12988,13798.17969,32400,14104.2002
14568.21973,14979.90039,14568.21973,35600,14942.28027
15082.37012,15130.08984,14608.04981,39000,14777.00977
14451.9502,14484.38965,14210.62988,31200,14274.94043
14267.03027,14421.61035,14219.37988,27800,14349.11035
14085.53027,14153.12012,13727.13965,21800,13791.54004
14007.32031,14322.66992,14002.19043,23600,14287.20996
14359.48047,14369.41992,14161.75977,26000,14355.75
14064.25977,14682.33008,14032.87012,27800,14656.69043
14594.63965,14725.94043,14503.50977,40200,14577.87012
14562.67969,14986.62988,14529.20996,24800,14961.07031
15263.65039,15422.82031,15035.59961,35600,15073.54004
15031.86035,15280.05957,14992.96973,32600,15117.25
15036.57031,15228.82031,14888.12012,25800,15167.82031
15430.30957,15520.70996,15367.96973,21000,15503.91992
15577.2002,15579.78027,15124.91016,26200,15212.12988
15030.20996,15272.55957,15013.05957,27000,15093.12012
15017.67969,15033.28027,14686.66016,19200,14724.17969
14681.13965,14824.91992,14600.65039,22000,14645.66016
14517.75977,14604.11035,14368.71973,19600,14543.73047
14610.57031,14746.2002,14584.03027,17600,14678.23047
14646.98047,14646.98047,14201.17969,18400,14243.73047
14153.38965,14428.51953,14136.86035,19400,14401.49023
14643.37012,14672.69043,14416.2002,20400,14450.34961
14338.26953,14495.26953,14286.37988,17000,14482.21973
14563.09961,14563.09961,14261.69043,18800,14296.79004
14289.96973,14347.19043,14002.42969,15600,14048.33984
14279.01953,14586.16016,14279.01953,18800,14564.53027
14412.99023,14547.41016,14281.09961,32400,14498.50977
14609.44043,15106.15039,14543.20996,14800,15049.86035
14895.84961,14994.15039,14766.00977,25700,14899.09961
14569.00977,14601.38965,14438.58984,19800,14483.83008
15038.05957,15107.00977,14917.05957,23200,14944.96973
14814.33008,14998.32031,14714.91992,23400,14900.75977
14717.53027,14866.32031,14609.83008,19800,14662.61035
14557.33008,14557.33008,14265.37988,22800,14324.29004
14433.2002,14433.2002,13933.87012,22800,14000.80957
13592.04981,13592.04981,13150.80957,26800,13531.26953
13051.73047,13556.03027,13051.73047,24000,13518.79981
13620.74023,13620.74023,13127.95996,33600,13262.90039
12712.82031,13346.79004,12558.13965,30400,13315.59961
13763.83008,14097.44043,13674.95996,48000,14042.32031
14215.33008,14215.33008,13917.48047,47400,13994.95996
13721.41992,13978.25977,13543.46973,35800,13570.30957
13636.70996,13840.80957,13592.79004,29600,13692.51953
13716.87988,13716.87988,13430.67969,40200,13547.17969
13486.2002,13486.2002,13054.41992,36600,13102.17969
13109.95996,13109.95996,12402.83984,29000,12595.75
12178.17969,12995.2002,12153.54981,37000,12860.42969
13006.71973,13203.86035,12697.29981,38400,13055.66992
12851.46973,13001.19043,12472.61035,32400,12526.32031
12284.49023,12284.49023,11732.96973,37200,11801.7002
12068.11035,12181.08008,11501.84961,33000,11695.24023
11316.24023,11405.73047,10740.75977,40400,11328.36035
10632.26953,10904.12988,10239.75977,66200,10527.84961
10817.67969,11361.32031,10817.67969,62400,11309.08984
11781.42969,11870.21973,11410.49023,43800,11483.40039
11245.26953,11257.15039,10760.33008,36000,10809.12012
10221.53027,10787.2002,10017.79981,34800,10581.49023
10763.33984,10786.92969,9911.320313,51600,9975.349609
10160.46973,10538.04981,10023.28027,47400,10223.08984
10428.11035,10750.2002,10250.23047,35400,10683.38965
10455.23047,10484.84961,10128.21973,45800,10169.90039
9683.259766,10260.54981,9682.400391,33400,9771.700195
9497.480469,9570.709961,8566.820313,41000,8701.070313
8588.860352,8739.480469,7697.390137,63600,8509.55957
9056.969727,9297.759766,8894.339844,55400,9044.509766
9361.660156,9870.419922,9361.660156,55000,9788.05957
10209.37012,10373.16992,10112.66016,57200,10337.67969
10304.57031,10668.48047,10116.21973,44800,10631.12012
10931.16992,10945.41016,10051.51953,51000,10120.00977
9755.030273,10109.4502,9635.219727,53400,9734.219727
9631.589844,10065.37012,9631.589844,49400,9964.290039
10154.55957,10570.58008,10095.90039,42000,10536.16016
10386.4502,10397.36035,9800.669922,45400,9839.69043
9683.75,9928.599609,9376.730469,63600,9536.330078
9784.849609,9826.25,9267.490234,52400,9385.419922
9396.929688,9424.25,8956.679688,46200,9291.009766
9084.120117,9169.049805,8871.709961,41800,8937.200195
8970.669922,9236.269531,8726.799805,41000,8773.780273
8400.879883,8540.459961,8316.389648,42600,8451.009766
8481.019531,8988.030273,8442.30957,40000,8915.209961
8840.530273,9042.019531,8701.929688,59200,8903.120117
9170.280273,9182.799805,8649.400391,43800,8695.530273
8806.019531,9061.719727,8658.530273,41600,9026.719727
9162.94043,9326.679688,8803.339844,34000,8839.870117
8535.830078,8785.040039,8467.429688,45200,8739.240234
8851.219727,8854.80957,8601.410156,41000,8747.429688
8779.019531,9245.05957,8726.709961,52400,9229.75
9172.580078,9340.69043,8914.379883,55200,8965.200195
9276.889648,9432.110352,9095.700195,53000,9162.620117
9349.530273,9678.700195,9280.160156,50200,9654.900391
9679.320313,9746.009766,9441.969727,65000,9645.459961
9370.870117,9745.509766,9281.889648,68800,9690.070313
9821.849609,9948.330078,9749.290039,6400,9832.389648
9794.480469,10009.20996,9790.30957,47000,9976.980469
10073.09961,10073.09961,9682.910156,41000,9715.290039
9710.200195,10110.33984,9633.040039,75800,10076.42969
10001.33008,10188.54004,9987.419922,69200,10099.91016
10102.41992,10173.33984,9895.549805,59600,9928.349609
9813.200195,9838.379883,9643.55957,39000,9686.75
9626.070313,9653.419922,9502.530273,52600,9568.719727
9655.070313,9706.379883,9294.980469,68800,9328.919922
9318.860352,9550.400391,9162.660156,43000,9533.519531
9625.129883,9785.040039,9494.700195,65800,9716.160156
9806.639648,9825.900391,9587.919922,56600,9647.30957
9973.05957,10070.28027,9863.860352,63800,9958.219727
10124.91992,10306.16992,10069.11035,51600,10275.59961
10241.50977,10392.12012,10150.67969,51200,10335.92969
10424.95996,10469.71973,9510.150391,55600,9586.879883
9434.849609,9630.400391,9250.820313,217600,9406.469727
9306.740234,9327.299805,9024.450195,158200,9110.049805
9042.360352,9261,8992.919922,98000,9071.360352
9223.160156,9412.969727,9071.360352,45200,9370.490234
9000.620117,9123.780273,8946.620117,32000,9046.740234
9125.650391,9342.469727,9125.650391,37600,9323.589844
9365.040039,9409.509766,9273.469727,35400,9329.570313
9159.759766,9159.759766,9033.549805,30000,9100.549805
8900.780273,9051.30957,8734.929688,31200,8779.169922
8905.969727,8927.69043,8699.320313,32400,8813.839844
8804.150391,8858.839844,8631.599609,39200,8674.349609
8803.070313,9021.969727,8791.580078,44000,9004.080078
9077.650391,9270.75,9053.799805,34200,9257.469727
9340.589844,9379.679688,9164.959961,39800,9236.280273
9111.120117,9438.30957,9088.150391,38800,9424.240234
9363.580078,9363.580078,9048.969727,48000,9066.700195
9128.990234,9302.25,9040.55957,39800,9149.299805
9226.200195,9338.209961,9164.160156,46000,9201.849609
9241.55957,9247.089844,9017.080078,41600,9090.879883
9161.490234,9321.379883,9160.830078,29600,9300.860352
9359,9601.55957,9329.299805,28400,9583.889648
9589.950195,9724.870117,9510.629883,20000,9647.469727
9462.139648,9648.389648,9459.589844,45000,9618.540039
9559.030273,9578.990234,9445.540039,37600,9465.830078
9540.599609,9695.589844,9540.599609,33800,9634.740234
9637.040039,9637.040039,9279.099609,30000,9305.450195
9213.400391,9213.400391,8994.339844,37200,9035
8939.379883,9112.990234,8929.620117,28400,9015.179688
9034.900391,9111.269531,8977.799805,36800,9042.629883
8943.780273,8943.780273,8762.580078,27400,8843.209961
8707.349609,8856.519531,8619.219727,28000,8822.05957
8913.44043,8995.040039,8880.150391,32400,8902.55957
8905.55957,8998.30957,8788.94043,32200,8954.860352
8944.110352,8944.110352,8728.660156,37200,8891.610352
8762.879883,8762.879883,8563.519531,42200,8607.080078
8583.05957,8635.200195,8393.049805,30200,8427.290039
8473.25,8501.459961,8373.240234,35200,8446.490234
8535.030273,8535.030273,8167.75,40600,8197.919922
8103.75,8347.099609,8047.169922,51400,8325.820313
8259.219727,8259.219727,8110.100098,52200,8160.399902
8274.780273,8439.259766,8274.780273,26400,8343.75
8480.740234,8793.209961,8480.740234,36200,8756.610352
8793.889648,8955.730469,8697.459961,49400,8943.540039
8942.009766,9024.120117,8801.790039,49400,8863.820313
8956.299805,9120.400391,8951.320313,47200,8976.679688
9023.040039,9086.769531,8900.389648,45600,9001.75
8951.339844,8999.980469,8867.129883,36000,8966.679688
9040.299805,9454.69043,9040.299805,32800,9424.019531
9549.519531,9699,9402.639648,43200,9471.040039
9442.299805,9704.69043,9430.450195,50000,9667.900391
9739.929688,10061.36035,9739.929688,49400,10003.09961
10036.79981,10127.08984,9913.400391,45200,10048.49023
9902.349609,9902.349609,9521.759766,52800,9568.139648
9633.209961,9826.219727,9547.209961,41400,9708.5
