Open,Volume,Close
7984.77002,1447340000,7701.450195
7698.810059,1594140000,7528.399902
7528.680176,1692110000,7850.290039
7848.209961,1802050000,8322.400391
8320.740234,1734550000,8443.990234
8448.980469,1483840000,8517.639648
8521.599609,1441040000,8537.129883
8535.80957,1488080000,8579.089844
8579.740234,1347450000,8804.839844
8804.969727,1474830000,8896.089844
8902.950195,818720000,8645.769531
8643.990234,1289460000,8433.709961
8436.589844,1091450000,8511.320313
8511.389648,1294060000,8303.780273
8304.05957,540990000,8601.69043
8602.780273,869150000,8784.889648
8787.830078,1269830000,8586.740234
8586.259766,1236340000,8131.009766
8128.540039,1039710000,8053.810059
8053.740234,1402810000,7864.22998
7865.740234,1118970000,7908.799805
7909.299805,1133880000,8018.109863
8017.339844,905220000,7891.080078
7890.240234,1260250000,7740.029785
7739.399902,1215230000,7859.709961
7857.959961,1378190000,8521.969727
8514.820313,1563550000,8145.77002
8142.830078,1158050000,8277.150391
8284.150391,1359300000,8203.410156
8203.969727,1197080000,8337.650391
8336.669922,1005350000,8306.349609
8306.839844,1163850000,8582.679688
8583.169922,1119650000,8604.599609
8603.900391,849400000,8678.969727
8676.519531,1078920000,8601.379883
8600.540039,1277470000,8850.259766
8851.450195,1065120000,9062.790039
9061.179688,1386370000,9117.120117
9117.55957,1045120000,9200.75
9199.490234,1308810000,8989.049805
8990.740234,1023620000,9070.209961
9073.919922,840040000,9119.589844
9126.450195,1140940000,9188.150391
9187.799805,1275930000,9284.570313
9284.919922,1024490000,9153.969727
9154.179688,1066570000,9191.089844
9189.620117,971710000,9321.69043
9320.660156,751970000,9348.870117
9349.44043,1117470000,9415.820313
9416.669922,799960000,9503.339844
9503.410156,891970000,9471.549805
9471.19043,935890000,9644.820313
9641.799805,1057220000,9313.080078
9314.419922,1062470000,9572.30957
9572.389648,1143540000,9674.679688
9675.719727,946830000,9721.790039
9721.5,993990000,9582.459961
9584.540039,1104100000,9801.120117
9802.459961,1090420000,9809.790039
9807.490234,948770000,9768.679688
9765.639648,951860000,9628.530273
9629.870117,1041690000,9782.459961
9785.349609,606200000,9862.679688
9862.009766,1177340000,10042.16016
10046.53027,1030630000,10278.21973
10276.48047,1157720000,10324.66992
10321.34961,452520000,10409.84961
10411.84961,596760000,10458.88965
10461.54981,1099260000,10600.50977
10601.40039,1095810000,10568.29004
10568,893200000,10488.07031
10487.78027,1123350000,10593.03027
10592,1007060000,10627.84961
10628.87988,1041710000,10619.03027
10619.54981,774550000,10583.91992
10582.25,1071320000,10595.54981
10595.37012,1016960000,10240.08008
10238.4502,1219970000,10186.59961
10185.92969,1075330000,10212.96973
10212.91016,1103750000,10470.58984
10470.58984,1055360000,10442.03027
10444.37988,763620000,10451.96973
10451.62012,1072730000,10472.83984
10472.91016,1153490000,10225.57031
10227.26953,1078430000,10117.33984
10116.28027,1009850000,10012.87012
10009.91992,1132670000,9966.740234
9968.019531,955400000,10188.4502
10187.17969,918880000,10242.82031
10243.30957,674160000,10410.09961
10401.23047,671890000,10416.41016
10417.82031,1013830000,10371.83984
10377.51953,1112120000,10282.83008
10280.25977,1020610000,10213.21973
10211.75,703030000,10139.78027
10140.9502,1114290000,9962.219727
9964.709961,1160000000,10139.70996
10138.4502,1093360000,9815.330078
9816.139648,919760000,9825.349609
9825.349609,929510000,10110.13965
10111.09961,922190000,10195.00977
10193.83008,706660000,10260.2002
10261.51953,847250000,10313.07031
10306.65039,867490000,10284.45996
10283.87012,1062240000,10047.24023
10046.65039,1113270000,10192.65039
10191.40039,1294100000,10055.2002
10056.08984,1213550000,9933.379883
9932.980469,1236040000,9757.80957
9757.219727,1295000000,10027.46973
10028.73047,1280780000,10387.54004
10385.15039,1660850000,10539.00977
10541.88965,1364090000,10456.91016
10455.73047,1316320000,10522.23047
10520.63965,790770000,10592.20996
10591.32031,1424860000,10543.21973
10543.44043,1245420000,10649.91992
10652.13965,1779120000,10827.12012
10828.00977,1039710000,10783.00977
10783.75,790190000,10603.95996
10603.44043,1344070000,10558
10554.23047,1358940000,10392.99023
10393.58008,1028420000,10427.2002
10428.75977,1395440000,10716.12988
10715.75977,1336990000,10796.00977
10795.71973,1290300000,10785.21973
10783.37988,1307330000,10841.59961
10842.04981,1113880000,10940.54981
10940.54981,1245010000,10774.36035
10773.91992,1170150000,10629.66992
10629.90039,1513210000,10442.87012
10444.12988,1128850000,10404.29981
10401.70996,1369910000,10461.33984
10462.08008,1287510000,10087.50977
10088.54004,1455780000,10157.70996
10158.51953,1472180000,10192.50977
10192,1317960000,10345.40039
10345.40039,1259430000,10140.12012
10139.61035,1162650000,10471.91016
10472.79981,1199530000,10542.54981
10541.88965,980610000,10460.96973
10461.63965,883320000,10512.62988
10503.57031,1006910000,10623.07031
10621.54004,1209630000,10297.83984
10298.07031,1207430000,10303.44043
10303.12988,1191600000,10449.13965
10449.59961,997400000,10640.83008
10640.19043,1183010000,10651.17969
10651.66016,1350100000,10640.91016
10641.78027,1059310000,10558.03027
10557.24023,1120970000,10600.30957
