Open,Volume,High,Low,Close
3700.899902,24680000,3743.26001,3690.439941,3745.620117
3745.600098,24660000,3745.949951,3690.439941,3741.919922
3741.899902,24050000,3762.780029,3727.110107,3745.949951
3744.899902,26430000,3749.320068,3716.01001,3735.52002
3735.5,33820000,3744.939941,3718.030029,3685.72998
3685.699951,26580000,3742.929932,3677.659912,3691.110107
3691.100098,27300000,3691.110107,3655.110107,3718.370117
3718.399902,25710000,3718.370117,3682.030029,3715.340088
3715.300049,24970000,3727.449951,3710.290039,3746.290039
3746.300049,31490000,3758.73999,3713.659912,3765.469971
3765.800049,24870000,3775.899902,3743.600098,3807.189941
3806.850098,59070000,3807.189941,3765.800049,3790.699951
3790.699951,22440000,3806.850098,3780.939941,3767.149902
3768.199951,24170000,3791.040039,3767.149902,3801.800049
3801.800049,29310000,3817.949951,3768.159912,3814.919922
3814.899902,28570000,3829.060059,3800.790039,3833.429932
3833.800049,18380000,3846.889893,3812.570068,3861.689941
3861.699951,17320000,3866.399902,3833.77002,3839.48999
3839.5,15670000,3862.360107,3826.030029,3833.429932
3833.399902,16910000,3847.899902,3832.419922,3834.439941
3834.399902,17210000,3850.590088,3833.090088,3838.47998
3838.5,24440000,3845.199951,3827.709961,3857.649902
3857.600098,27220000,3857.98999,3831.070068,3850.919922
3850.899902,25810000,3860.679932,3843.189941,3867.409912
3867.399902,30240000,3887.26001,3841.840088,3861.350098
3861.399902,20820000,3874.47998,3853.280029,3866.73999
3866.699951,28250000,3898.699951,3861.350098,3862.030029
3862,28100000,3882.889893,3840.159912,3859
3859,23740000,3864.050049,3851.26001,3908.459961
3908.5,30580000,3910.139893,3859,3932.340088
3932.300049,29250000,3936.719971,3907.449951,3930.659912
3930.699951,26880000,3934.699951,3916.189941,3928.97998
3928.300049,22990000,3931.330078,3906.100098,3882.209961
3882.199951,24460000,3928.310059,3878.51001,3869.429932
3869.399902,31750000,3882.550049,3847.219971,3867.409912
3867.399902,31630000,3871.110107,3838.47998,3862.699951
3862.699951,26470000,3876.48999,3862.360107,3871.449951
3871.399902,32340000,3891.300049,3845.879883,3870.439941
3870.399902,29440000,3879.52002,3853.280029,3857.98999
3858,47930000,3887.26001,3848.22998,3832.080078
3832.100098,34450000,3859,3817.26001,3843.860107
3843.899902,38970000,3851.929932,3828.050049,3847.560059
3847.600098,37880000,3868.080078,3831.409912,3870.77002
3872.120117,25280000,3871.110107,3843.860107,3928.639893
3928.600098,43270000,3944.459961,3872.120117,3937.72998
3937.699951,29340000,3948.830078,3920.570068,3937.389893
3937.399902,25000000,3942.100098,3924.939941,3935.370117
3935.399902,27290000,3953.540039,3930.659912,3932.679932
3932.699951,26870000,3948.830078,3928.310059,3939.070068
3939.100098,24550000,3945.129883,3923.929932,3954.209961
3954.199951,19380000,3956.899902,3935.030029,3958.25
3958.300049,29760000,3965.649902,3949.5,3986.169922
3986.199951,41530000,3997.949951,3953.199951,3987.52002
3969.689941,37770000,3987.52002,3964.310059,3953.540039
3953.5,36110000,3969.689941,3952.530029,3963.969971
3964,30060000,3969.689941,3952.530029,3973.050049
3973.72998,28680000,3986.850098,3962.290039,4003.330078
4003.300049,37840000,4020.48999,3973.72998,4011.73999
4011.699951,27220000,4013.090088,3990.879883,3988.570068
3988.600098,25820000,4021.22998,3974.73999,4011.050049
4011.100098,22440000,4011.050049,3978.889893,3994.800049
3994.800049,33450000,4014.51001,3985.110107,3979.929932
3979.899902,31590000,3995.48999,3959.179932,3989.610107
3989.600098,27300000,3989.610107,3959.179932,3997.560059
3997.600098,30840000,4001.02002,3955.370117,3962.629883
3962.600098,31540000,3997.909912,3945.689941,3979.22998
3979.199951,29030000,3985.459961,3956.060059,3983.389893
3984.100098,23710000,3993.76001,3971.280029,4035.610107
4035.600098,30910000,4048.399902,3984.080078,4025.22998
4025.600098,25950000,4042.52002,4019.699951,4048.75
4048.800049,32390000,4060.51001,4025.580078,4038.370117
4038.399902,28270000,4054.629883,4029.040039,4069.149902
4069.199951,33510000,4075.379883,4038.030029,4073.649902
4073.699951,45540000,4080.219971,4058.780029,4083.679932
4083.699951,27480000,4088.870117,4071.570068,4072.610107
4072.600098,31480000,4109.27002,4061.889893,4082.98999
4083,28500000,4082.98999,4060.51001,4087.830078
4087.800049,27750000,4094.75,4068.120117,4138.669922
4138.700195,30780000,4139.359863,4087.139893,4157.339844
4156.649902,24330000,4157.339844,4132.100098,4151.810059
4151.799805,22290000,4156.649902,4137.629883,4160.799805
4160.799805,37490000,4198.839844,4139.700195,4172.560059
4172.200195,33970000,4183.279785,4153.879883,4157.689941
4157.700195,34440000,4172.209961,4111.689941,4168.410156
4168.410156,25610000,4172.560059,4155.959961,4201.609863
4201.600098,30290000,4201.609863,4168.410156,4200.569824
4200.600098,26740000,4210.600098,4188.120117,4205.410156
4205.399902,25780000,4224.089844,4197.959961,4192.620117
4192.600098,28940000,4211.290039,4169.450195,4198.149902
4198.200195,22090000,4203.689941,4180.859863,4187.080078
4187.100098,22740000,4216.830078,4182.930176,4197.810059
4197.799805,24990000,4201.959961,4182.240234,4208.180176
4208.200195,27620000,4221.319824,4195.72998,4195.379883
4195.399902,30900000,4237.22998,4189.509766,4179.129883
4179.100098,27000000,4205.069824,4169.100098,4207.490234
4207.5,32680000,4210.950195,4156.649902,4230.660156
4231.399902,35080000,4244.839844,4203.689941,4270.089844
4270.100098,40430000,4270.430176,4231.350098,4303.97998
4304,33280000,4310.899902,4255.910156,4300.169922
4300.200195,31810000,4315.390137,4294.640137,4299.830078
4299.799805,26790000,4307.779785,4283.22998,4314.700195
4314.700195,25210000,4316.080078,4289.109863,4321.27002
4321.299805,29590000,4328.529785,4282.879883,4316.080078
4316.100098,27070000,4327.149902,4301.560059,4328.879883
4328.899902,26010000,4331.649902,4306.399902,4373.149902
4373.100098,33900000,4375.569824,4327.839844,4359.660156
4359.700195,40000000,4410.5,4347.209961,4343.399902
4343.399902,33640000,4371.759766,4327.5,4383.870117
4383.899902,25670000,4395.629883,4335.100098,4390.779785
4390.799805,27790000,4403.930176,4374.879883,4404.620117
4404.600098,39920000,4407.040039,4375.220215,4411.189941
4411.200195,35260000,4420.870117,4390.439941,4430.560059
4430.600098,36660000,4435.049805,4393.549805,4437.470215
4437.5,35130000,4446.120117,4417.759766,4435.049805
4435,31200000,4443.350098,4429.52002,4422.600098
4422.259766,27070000,4436.089844,4403.22998,4340.640137
4340.600098,32800000,4422.259766,4340.640137,4341.330078
4341.330078,41940000,4345.47998,4311.240234,4395.629883
4395.600098,24330000,4403.930176,4341.330078,4436.439941
4436.399902,32210000,4436.779785,4393.209961,4438.160156
4438.160156,33710000,4458.569824,4404.620117,4412.22998
4412.200195,28960000,4438.160156,4388.709961,4369
4377,25460000,4412.569824,4355.160156,4378.680176
4378.700195,21740000,4390.089844,4352.399902,4465.140137
4465.100098,29470000,4465.140137,4367.609863,4472.75
4472.799805,32350000,4478.629883,4437.470215,4444.390137
4444.399902,31720000,4488.660156,4430.560059,4476.549805
4476.600098,35950000,4493.839844,4439.549805,4485.200195
4484.5,32360000,4493.5,4470.330078,4462.029785
4462,26960000,4484.509766,4448.890137,4458.569824
4458.200195,22540000,4468.939941,4452.689941,4423.990234
4424,30320000,4458.22998,4406.689941,4446.459961
4447.200195,24860000,4465.830078,4423.990234,4484.509766
4484.5,25490000,4491.77002,4447.160156,4491.080078
4491.100098,33960000,4492.810059,4463.759766,4496.27002
4496.609863,24250000,4510.450195,4482.089844,4510.790039
4510.799805,47480000,4517.02002,4496.609863,4553.680176
4553.700195,23840000,4557.129883,4509.060059,4550.560059
4550.600098,29350000,4554.370117,4535,4547.100098
4547.799805,30370000,4559.209961,4541.919922,4589.640137
4589.600098,35090000,4589.640137,4547.799805,4585.839844
4585.799805,24240000,4589.640137,4572,4551.25
4551.299805,23260000,4593.100098,4549.529785,4542.609863
4542.600098,28190000,4574.080078,4535.689941,4556.790039
4556.799805,31520000,4574.080078,4528.430176,4550.560059
4550.600098,25420000,4577.879883,4521.859863,4556.100098
4556.100098,22000000,4581,4544.339844,4585.149902
4585.100098,11960000,4585.149902,4551.25,4615.22998
4615.200195,34190000,4630.109863,4583.759766,4664
4664,33910000,4664.689941,4607.279785,4702.72998
4702.700195,44200000,4704.810059,4653.620117,4702.390137
4702.399902,31430000,4728.319824,4692.700195,4680.600098
4680.600098,27590000,4704.120117,4670.569824,4727.290039
4727.299805,33660000,4733.859863,4671.259766,4727.47998
4726.080078,31170000,4735.580078,4706.350098,4708.819824
4708.799805,29260000,4726.080078,4687.689941,4736.290039
4735.899902,26820000,4747.209961,4704.589844,4686.279785
4686.299805,40010000,4735.939941,4678.180176,4628.870117
4628.899902,49330000,4688.040039,4552.089844,4641.549805
4641.600098,36460000,4650.350098,4607.740234,4641.549805
4641.5,44760000,4651.060059,4611.609863,4668.669922
4668.700195,28140000,4679.22998,4640.490234,4714.450195
4714.5,39210000,4719.029785,4668.669922,4707.060059
4707.410156,38480000,4725.370117,4691.560059,4732.77002
4732.799805,30670000,4741.919922,4707.410156,4715.509766
4715.5,25080000,4738.049805,4705.299805,4708.470215
4708.5,29250000,4726.779785,4687.330078,4700.370117
4700.399902,35540000,4709.52002,4666.910156,4690.149902
4690.100098,37600000,4754.959961,4682.399902,4701.419922
4701.399902,32210000,4701.419922,4649.299805,4683.459961
4683.5,20170000,4709.52002,4682.049805,4693.319824
4693.299805,19590000,4702.830078,4683.459961,4693.319824
4693.299805,22680000,4702.129883,4667.959961,4671.490234
4671.5,22270000,4696.839844,4666.549805,4643.660156
4647.5,25120000,4683.810059,4633.100098,4618.299805
4615.799805,24260000,4647.890137,4597.169922,4659.859863
4652.5,23130000,4660.220215,4615.129883,4640.839844
4634.200195,30780000,4661.27002,4614.080078,4639.080078
4628.5,33760000,4643.660156,4627.459961,4630.629883
4640.5,29770000,4638.379883,4606.680176,4617.600098
4628.200195,32160000,4647.180176,4612.319824,4614.779785
4618.299805,34830000,4656.339844,4614.080078,4620.419922
4618,29160000,4623.589844,4595.759766,4584.850098
4592.200195,27230000,4624.290039,4584.490234,4580.620117
4584.899902,26540000,4595.759766,4573.220215,4601.399902
4611.600098,24520000,4614.430176,4579.919922,4594
4591.200195,22570000,4620.77002,4580.27002,4608.439941
4615.5,25310000,4609.850098,4570.850098,4604.600098
4605.299805,23820000,4621.470215,4601.049805,4610.560059
4610.200195,20010000,4615.839844,4599.990234,4647.540039
4660.200195,21020000,4648.950195,4607.029785,4670.080078
4675.700195,26870000,4679.22998,4645.779785,4683.810059
4685.200195,27870000,4694.379883,4669.720215,4669.720215
4683.100098,24360000,4688.040039,4663.740234,4700.720215
4703.5,27070000,4701.419922,4664.439941,4704.939941
4718.700195,26090000,4723.609863,4698.959961,4747.209961
4741.200195,33210000,4747.209961,4704.240234,4765.52002
4765.5,44140000,4771.160156,4732.77002,4801.799805
4801.799805,41530000,4801.799805,4759.890137,4797.569824
4795.600098,53960000,4815.180176,4784.540039,4780.410156
4780.799805,32940000,4795.759766,4755.839844,4767.040039
4766.299805,34570000,4781.129883,4730.549805,4792.689941
4788.700195,52430000,4796.310059,4763.069824,4767.399902
4767.799805,38620000,4794.140137,4742.839844,4764.149902
4766.299805,38200000,4773.180176,4728.390137,4769.930176
4770.299805,34520000,4769.930176,4744.640137,4765.600098
4763.100098,35490000,4798.109863,4755.120117,4762.350098
4763.100098,49210000,4790.160156,4692.97998,4787.640137
4787.600098,36100000,4787.640137,4758.370117,4789.080078
4789.799805,28990000,4816.540039,4781.859863,4761.259766
4763.100098,29050000,4789.799805,4761.259766,4749.700195
4749.299805,32970000,4767.399902,4716.100098,4740.669922
4740,33080000,4749.700195,4726.939941,4762.709961
4762.399902,32630000,4762.709961,4735.25,4769.209961
4767,25080000,4783.660156,4749.700195,4726.220215
4721.5,26780000,4768.129883,4711.77002,4720.799805
4719,40920000,4726.580078,4659.740234,4735.25
4737.799805,31000000,4738.859863,4711.410156,4764.879883
4765.600098,30770000,4764.879883,4735.25,4793.779785
4794.100098,31430000,4816.899902,4765.600098,4784.379883
4784.799805,23080000,4796.669922,4722.819824,4795.950195
4794.5,33480000,4798.109863,4771.379883,4777.52002
4779,33800000,4810.759766,4771.02002,4802.450195
4802.5,32060000,4802.450195,4770.290039,4794.859863
4795.200195,34640000,4815.819824,4786.910156,4755.47998
4758,28010000,4795.220215,4746.810059,4783.660156
4784.399902,28050000,4788.720215,4755.839844,4753.680176
4754.399902,38380000,4800.279785,4733.810059,4703.819824
4703.799805,36360000,4755.47998,4667.689941,4741.75
4742.839844,30510000,4742.47998,4676,4756.569824
4756.899902,24460000,4765.600098,4742.839844,4755.47998
4753.700195,29030000,4801,4755.47998,4766.680176
4767,26950000,4770.290039,4744.640137,4808.589844
4805.700195,29070000,4808.589844,4766.319824,4825.569824
4825.600098,25330000,4825.930176,4802.810059,4814.009766
4814.700195,25060000,4832.430176,4810.029785,4797.029785
4795.899902,24900000,4888.709961,4788.720215,4852.669922
4851.200195,28100000,4852.669922,4794.859863,4864.22998
4864.200195,29320000,4876.870117,4840.740234,4870.370117
4867.799805,21020000,4873.620117,4840.02002,4872.899902
4870.399902,25470000,4886.629883,4847.609863,4871.810059
4867.5,34310000,4890.240234,4861.339844,4922.75
4922.399902,36800000,4922.75,4860.609863,4969.359863
4969.700195,37180000,4969.359863,4920.589844,4989.950195
4990.299805,34740000,4996.810059,4958.52002,4983.089844
4980.600098,27370000,5003.680176,4976.220215,5023.549805
5022.799805,32370000,5024.629883,4976.580078,5041.609863
5042,34820000,5067.620117,5018.490234,5048.839844
5048.839844,9990000,5057.509766,5041.609863,5070.879883
5070.5,30890000,5090.02002,5048.839844,5078.100098
5077,31610000,5078.100098,5032.939941,5105.560059
5107,27690000,5105.560059,5075.930176,5074.490234
5075.600098,25980000,5118.930176,5074.490234,5087.129883
5086.399902,28450000,5107.370117,5073.410156,5139.52002
5138.399902,30260000,5139.52002,5074.129883,5177.450195
5176,30000000,5191.540039,5134.819824,5199.129883
5199.100098,29460000,5209.25,5168.779785,5159.390137
5159.399902,57210000,5199.129883,5148.189941,5156.859863
5156.100098,23630000,5175.649902,5137.709961,5184.319824
5183.200195,25470000,5194.430176,5145.660156,5174.919922
5171.700195,26070000,5188.290039,5169.140137,5216.470215
5217.200195,33320000,5219.359863,5166.609863,5182.149902
5185.399902,36380000,5235.620117,5172.390137,5176.72998
5174.200195,36400000,5188.649902,5163,5075.209961
5075.600098,36780000,5176.370117,5069.790039,5109.890137
5110.299805,40910000,5114.589844,5051.72998,5059.319824
5057.509766,33120000,5140.240234,5059.319824,5096.529785
5096.200195,35300000,5099.419922,5057.509766,5097.970215
5098,21360000,5126.870117,5092.910156,5110.259766
5106.600098,14540000,5117.120117,5097.970215,5105.919922
5106.279785,19480000,5126.509766,5098.330078,5095.799805
5096.5,21490000,5106.279785,5088.220215,5117.120117
5115.700195,21530000,5117.120117,5087.859863,5177.450195
5177.100098,39910000,5184.680176,5098.330078,5194.069824
5191.200195,44760000,5207.080078,5176.370117,5173.839844
5173.100098,52010000,5227.310059,5139.879883,5181.430176
5181.100098,35530000,5181.790039,5133.379883,5197.700195
5197.700195,11090000,5207.080078,5179.97998,5130.129883
5127.200195,37100000,5213.580078,5116.040039,5032.939941
5033.700195,45260000,5127.600098,5014.52002,5065.100098
5065.799805,34530000,5066.180176,5020.299805,5061.120117
5060.399902,34010000,5090.02002,5022.830078,5043.779785
5044.100098,29900000,5078.819824,5036.919922,5088.220215
5086.399902,34400000,5088.580078,5018.850098,5066.899902
5065.819824,42410000,5097.970215,5052.089844,5124.350098
5124.700195,52130000,5125.069824,5065.819824,5184.680176
5184,51170000,5194.069824,5111.700195,5219.359863
5219.700195,37580000,5219.359863,5175.649902,5192.27002
5193.709961,38980000,5219.720215,5177.810059,5242.839844
5244.299805,41720000,5260.549805,5193.709961,5216.830078
5214.299805,39270000,5249.709961,5209.25,5271.75
5271.399902,31630000,5276.439941,5205.990234,5304.97998
5306.100098,28030000,5306.069824,5271.390137,5381.209961
5378.700195,44910000,5381.569824,5304.620117,5395.299805
5394.899902,44700000,5408.669922,5350.140137,5405.060059
5402.899902,38250000,5405.060059,5370.370117,5373.990234
5373.299805,33350000,5410.839844,5357.009766,5407.589844
5407.600098,29360000,5407.950195,5348.339844,5459.609863
5458.200195,38710000,5460.330078,5397.109863,5492.120117
5488.5,37460000,5492.490234,5452.02002,5539.450195
5539.5,48280000,5542.700195,5471.529785,5541.620117
5541.299805,49230000,5584.970215,5513.439941,5600.149902
5593.600098,37010000,5616.399902,5541.259766,5601.22998
5599.100098,42720000,5627.959961,5562.569824,5579.549805
5578.100098,35430000,5610.620117,5553.899902,5551.370117
5552.100098,34610000,5595.810059,5547.040039,5503.319824
5502.200195,43490000,5552.100098,5499.350098,5458.529785
5454.899902,35180000,5502.240234,5433.240234,5515.970215
5516.330078,36970000,5520.669922,5454.189941,5608.459961
5608.5,41570000,5613.879883,5516.330078,5630.490234
5629.100098,41670000,5659.399902,5560.410156,5565.100098
5564,31720000,5629.77002,5559.680176,5549.209961
5547.799805,37090000,5564.02002,5509.100098,5506.209961
5506.200195,37220000,5593.279785,5495.740234,5485.620117
5488.200195,39810000,5530.779785,5461.779785,5536.560059
5535.120117,41360000,5537.279785,5436.129883,5600.149902
5600.899902,31200000,5629.049805,5535.120117,5642.419922
5643.5,30240000,5642.419922,5577.02002,5629.77002
5630,33860000,5666.97998,5624.350098,5641.689941
5636.600098,31940000,5641.689941,5599.790039,5470.450195
5470.799805,50790000,5636.640137,5424.200195,5581
5580.600098,46980000,5583.169922,5444.080078,5583.890137
5581.700195,47250000,5584.25,5485.259766,5568.720215
5569.100098,42130000,5595.450195,5548.850098,5586.060059
5586.399902,52380000,5629.77002,5569.080078,5584.970215
5585.700195,54830000,5590.029785,5550.649902,5683.600098
5683.600098,49300000,5683.600098,5585.700195,5669.509766
5668.799805,51450000,5709.970215,5652.529785,5655.419922
5652.200195,46260000,5683.959961,5616.399902,5626.879883
5628.299805,32550000,5668.790039,5613.879883,5636.640137
5638.399902,27790000,5649.279785,5620.379883,5643.859863
5642.799805,35660000,5678.540039,5619.660156,5670.600098
5670.600098,31410000,5678.540039,5623.629883,5626.879883
5624.700195,32660000,5680.709961,5608.459961,5630.850098
5633.399902,29010000,5636.27002,5591.47998,5587.140137
5588.600098,32020000,5645.310059,5576.660156,5637.720215
5637.399902,32470000,5640.25,5587.5,5671.680176
5671.700195,34940000,5671.680176,5623.27002,5689.740234
5689.700195,28830000,5689.740234,5641.689941,5682.879883
5679.990234,29390000,5697.689941,5671.319824,5594.370117
5595.100098,39940000,5679.990234,5542.339844,5560.410156
5559.299805,35270000,5618.930176,5549.930176,5485.97998
5488.5,45430000,5567.990234,5472.97998,5487.069824
5487.399902,58930000,5512.359863,5415.529785,5532.589844
5535.799805,39970000,5536.200195,5480.200195,5592.919922
5593.600098,27040000,5592.919922,5534.759766,5620.02002
5618.600098,35270000,5627.959961,5577.390137,5549.930176
5547.799805,48600000,5620.740234,5527.890137,5551.740234
5551.399902,38770000,5564.379883,5522.830078,5535.47998
5536.200195,37590000,5572.330078,5518.859863,5564.740234
5565.100098,30650000,5588.220215,5536.200195,5588.589844
5590.399902,31980000,5598.339844,5562.209961,5553.899902
5554.299805,36710000,5599.060059,5530.779785,5566.910156
5566.899902,39790000,5582.810059,5508.379883,5567.990234
5567.600098,29490000,5590.390137,5546.319824,5573.410156
5574.100098,27010000,5589.669922,5552.819824,5569.080078
5567.600098,28460000,5579.919922,5547.040039,5575.220215
5574.5,29210000,5594.700195,5547.799805,5498.27002
5495.399902,43620000,5574.5,5475.509766,5478.029785
5479.5,38880000,5527.169922,5458.160156,5464.310059
5464.700195,36470000,5500.069824,5423.120117,5420.950195
5417.299805,34740000,5468.279785,5414.450195,5474.060059
5470.799805,43880000,5475.870117,5342.200195,5475.140137
5476.600098,33030000,5504.049805,5460.689941,5518.140137
5516.5,26740000,5533.669922,5476.22998,5582.600098
5577.419922,33230000,5587.77002,5516.470215,5624.709961
5622.899902,43370000,5633.569824,5577.419922,5625.439941
5622.100098,40650000,5673.100098,5619.529785,5635.049805
5635.799805,38130000,5654.259766,5607.339844,5687.5
5688.200195,43890000,5698.580078,5635.419922,5748.819824
5749.899902,40740000,5750.299805,5671.990234,5736.259766
5730.299805,35570000,5759.160156,5731.459961,5778
5778,41360000,5782.439941,5715.209961,5762.120117
5761.700195,42450000,5796.100098,5728.5,5762.859863
5762.100098,29270000,5789.080078,5745.129883,5709.669922
5709.700195,30460000,5783.910156,5697.850098,5673.830078
5671.600098,31830000,5717.049805,5645.390137,5693.410156
5693,37340000,5715.580078,5644.279785,5643.180176
5643.899902,27040000,5698.580078,5636.899902,5624.709961
5625.810059,23730000,5643.910156,5606.240234,5665.709961
5665.700195,30700000,5671.990234,5625.810059,5697.47998
5696,26980000,5699.319824,5656.839844,5667.189941
5665,39760000,5723.330078,5665.339844,5697.109863
5697.100098,38410000,5697.109863,5580.379883,5687.870117
5687.899902,24550000,5703.02002,5663.859863,5668.660156
5667.600098,31220000,5728.870117,5657.580078,5668.290039
5668.299805,28700000,5705.22998,5662.009766,5657.950195
5658.299805,29900000,5683.439941,5639.850098,5649.450195
5650.200195,30400000,5664.970215,5630.990234,5652.779785
5652.799805,24750000,5677.899902,5637.27002,5628.029785
5629.100098,26670000,5663.490234,5622.859863,5648.350098
5645,25230000,5674.569824,5627.660156,5659.430176
5660.200195,40390000,5680.47998,5632.830078,5705.22998
5704.5,60900000,5705.22998,5660.169922,5717.790039
5717.799805,33330000,5742.540039,5704.490234,5719.27002
5717.799805,33600000,5729.97998,5698.950195,5682.700195
5682.700195,29930000,5720.75,5673.830078,5677.529785
5677.5,36810000,5683.069824,5646.5,5654.629883
5654.600098,31830000,5704.859863,5652.040039,5729.97998
5729.600098,27740000,5729.97998,5653.890137,5720.379883
5720,29020000,5733.310059,5695.629883,5703.02002
5700.399902,28910000,5720.75,5682.700195,5588.140137
5586.299805,19020000,5702.279785,5581.490234,5550.830078
5552.299805,30850000,5598.850098,5538.640137,5581.859863
5582.600098,28580000,5596.629883,5550.830078,5603.649902
5603.649902,33760000,5604.390137,5533.470215,5520.540039
5520.899902,47780000,5603.649902,5469.930176,5510.560059
5509.799805,34130000,5543.069824,5471.410156,5349.509766
5349.5,43110000,5509.830078,5318.77002,5358.759766
5357.299805,69580000,5402.040039,5182.319824,5376.879883
5376.899902,43010000,5430.149902,5357.279785,5464.180176
5464.200195,45800000,5473.060059,5368.740234,5426.819824
5426.5,36050000,5469.359863,5408.689941,5390.939941
5392.799805,32890000,5426.819824,5369.490234,5346.549805
5346.600098,39370000,5434.220215,5330.649902,5354.689941
5355.799805,43600000,5379.100098,5270.350098,5422.009766
5422.799805,37190000,5431.259766,5355.060059,5473.060059
5473.100098,27420000,5474.540039,5422.009766,5434.589844
5435.700195,23200000,5473.430176,5434.589844,5481.930176
5479.399902,26540000,5481.930176,5421.640137,5528.910156
5528.899902,34300000,5536.310059,5473.799805,5594.75
5595.899902,36710000,5607.330078,5524.100098,5679.830078
5680.200195,34470000,5679.830078,5592.540039,5674.279785
5674.299805,22670000,5696.47998,5661.339844,5696.109863
5695.700195,26770000,5700.919922,5648.02002,5718.669922
5716.450195,31840000,5719.410156,5679.830078,5713.490234
5709.799805,26890000,5716.450195,5685.75,5681.310059
5681.299805,22460000,5729.029785,5667.629883,5704.97998
5696.5,45180000,5706.100098,5648.02002,5647.279785
5645.399902,37320000,5699.439941,5635.439941,5666.899902
5666.5,27900000,5668,5630.27002,5665.779785
5666.52002,24030000,5679.089844,5649.870117,5689.450195
5689.799805,28460000,5698.700195,5666.52002,5699.439941
5699.399902,24620000,5704.990234,5686.490234,5721.259766
5717.899902,24530000,5723.850098,5692.779785,5689.819824
5689.799805,26720000,5717.930176,5672.799805,5733.470215
5733.799805,34760000,5733.470215,5684.27002,5722.740234
5723.5,25410000,5739.02002,5700.919922,5693.890137
5696.100098,23080000,5733.470215,5675.390137,5711.27002
5710.200195,20030000,5712.009766,5690.930176,5712.379883
5710.899902,23090000,5727.180176,5702.399902,5647.649902
5646.5,26800000,5710.899902,5625.830078,5616.209961
5611.799805,22080000,5647.279785,5588.470215,5648.390137
5646.899902,29820000,5650.97998,5561.459961,5656.899902
5655.799805,27340000,5659.859863,5631.009766,5606.959961
5607,22650000,5656.529785,5601.410156,5659.859863
5660.22998,28220000,5681.310059,5605.850098,5733.839844
5732.399902,24910000,5735.689941,5660.22998,5727.180176
5726.399902,32860000,5741.609863,5709.419922,5754.919922
5752.700195,28420000,5767.5,5713.490234,5771.939941
5773.100098,29020000,5794.129883,5751.589844,5838.52002
5837.799805,36360000,5855.169922,5773.049805,5889.200195
5889.600098,33160000,5905.470215,5837.410156,5888.830078
5889.200195,38180000,5897.700195,5849.620117,5877.359863
5875.100098,34200000,5890.680176,5864.410156,5867.740234
5868.100098,31640000,5881.430176,5847.399902,5888.459961
5887.700195,49820000,5897.330078,5864.779785,5894.740234
5894.399902,23310000,5896.589844,5835.189941,5874.029785
5874.399902,48210000,5929.890137,5852.580078,5877.359863
5877.399902,37190000,5895.109863,5855.529785,5868.850098
5870,36770000,5903.990234,5851.470215,5872.919922
5873.299805,29400000,5876.620117,5845.180176,5882.169922
5878.399902,27840000,5907.319824,5872.549805,5904.899902
5906.399902,34710000,5910.870117,5861.669922,5933.970215
5933.200195,34610000,5939.930176,5906.390137,5932.850098
5934.700195,28640000,5942.169922,5917.200195,5992.859863
5992.899902,39940000,5995.470215,5932.850098,5979.810059
5979.399902,26820000,6002.169922,5970.5,5966.77002
5964.200195,41980000,6010.370117,5959.310059,5930.620117
5930.990234,35770000,5974.970215,5915.339844,5921.669922
5923.5,26740000,5930.990234,5904.899902,5969.379883
5970.120117,23690000,5973.100098,5922.419922,6010
6010.399902,27420000,6020.810059,5970.120117,6004.779785
6004,37720000,6044.290039,5970.5,6020.810059
6021.200195,34680000,6021.180176,5969.379883,6059.200195
6059.200195,34330000,6065.899902,6020.060059,6094.22998
6093.899902,39940000,6095.350098,6040.189941,6090.870117
6090.100098,41960000,6133.72998,6059.939941,6061.799805
6059.899902,29440000,6091.25,6037.580078,6036.459961
6036.100098,37480000,6060.310059,5992.859863,5992.47998
5990.299805,34590000,6039.069824,5988.379883,6007.02002
6007,25980000,6020.439941,5981.680176,5972.72998
5974.200195,30260000,6043.169922,5972.359863,6007.02002
6009.299805,32280000,6032.72998,5959.689941,5993.22998
5992.899902,30250000,6028.640137,5990.990234,6029.379883
6027.100098,37030000,6041.310059,5990.620117,6021.930176
6023.399902,37030000,6057.700195,5998.819824,6041.680176
6042.799805,37310000,6049.509766,6011.490234,6081.180176
6079.700195,40560000,6093.47998,6042.419922,6177.709961
6174.399902,46010000,6178.459961,6074.100098,6206.040039
6206,39680000,6222.810059,6149.759766,6219.819824
6220.600098,32560000,6222.060059,6181.069824,6255.600098
6251.5,30720000,6262.310059,6220.569824,6266.040039
6262.299805,46090000,6278.709961,6236.220215,6274.240234
6272.799805,39650000,6285.049805,6243.680176,6313
6312.620117,41260000,6314.120117,6254.109863,6348.029785
6348.799805,50690000,6377.850098,6312.620117,6346.910156
6347.299805,31300000,6376.350098,6324.180176,6397.600098
6392.399902,34750000,6397.970215,6347.279785,6430.02002
6430,38570000,6447.169922,6389.77002,6418.470215
6418.5,36250000,6438.970215,6393.5,6471.759766
6471.799805,32810000,6471.759766,6418.470215,6547.790039
6546.700195,33910000,6548.160156,6464.310059,6528.410156
6526.600098,51000000,6589.529785,6497.109863,6499.339844
6500.5,29200000,6538.850098,6491.140137,6521.700195
6520.600098,12210000,6532.140137,6499.339844,6521.700195
6521,31220000,6523.939941,6472.879883,6442.689941
6442,38390000,6554.5,6438.220215,6422.939941
